,but,but,but,,,
,it,it,it,,,
,'s,'s,'s,,,
,a,a,a,,,
,difficult,difficult,difficult,,,
,task,task,task,,,
,for,for,for,,,
,them,them,them,,,
,the,the,the,,,
,rich,rich,rich,,,
,and,and,and,,,
,the,the,the,,,
,greedy,greedi,greedy,,greedi,
,to,to,to,,,
,give,give,giv,,,giv
,up,up,up,,,
,some,some,som,,,som
,to,to,to,,,
,the,the,the,,,
,poor,poor,poor,,,
,and,and,and,,,
,the,the,the,,,
,needy,needi,needy,,needi,
,cause,caus,caus,,caus,caus
,they,they,they,,,
,controlled,control,control,,control,control
,it,it,it,,,
,for,for,for,,,
,years,year,year,,year,year
,and,and,and,,,
,centuries,centuri,century,,centuri,century
,it,it,it,,,
,'s,'s,'s,,,
,not,not,not,,,
,hard,hard,hard,,,
,to,to,to,,,
,see,see,see,,,
,why,whi,why,,whi,
,you,you,you,,,
,must,must,must,,,
,share,share,shar,,,shar
,with,with,with,,,
,me,me,me,,,
,money,money,money,,,
,then,then,then,,,
,we,we,we,,,
,can,can,can,,,
,all,all,al,,,al
,live,live,liv,,,liv
,as,as,as,,,
,one,one,on,,,on
,stop,stop,stop,,,
,the,the,the,,,
,prejudice,prejudic,prejud,,prejudic,prejud
,for,for,for,,,
,everyone,everyon,everyon,,everyon,everyon
,this,thi,thi,,thi,thi
,might,might,might,,,
,sound,sound,sound,,,
,farfetched,farfetch,farfetch,,farfetch,farfetch
,but,but,but,,,
,i,i,i,,,
,will,will,wil,,,wil
,bet,bet,bet,,,
,you,you,you,,,
,give,give,giv,,,giv
,up,up,up,,,
,some,some,som,,,som
,cash,cash,cash,,,
,and,and,and,,,
,problems,problem,problem,,problem,problem
,will,will,wil,,,wil
,jet,jet,jet,,,
,you,you,you,,,
,'re,'re,'re,,,
,sleepin,sleepin,sleepin,,,
,i,i,i,,,
,caught,caught,caught,,,
,you,you,you,,,
,sleepin,sleepin,sleepin,,,
,now,now,now,,,
,people,peopl,peopl,,peopl,peopl
,and,and,and,,,
,comrades,comrad,comrad,,comrad,comrad
,it,it,it,,,
,'s,'s,'s,,,
,time,time,tim,,,tim
,to,to,to,,,
,listen,listen,list,,,list
,to,to,to,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,from,from,from,,,
,ultra,ultra,ultr,,,ultr
,i,i,i,,,
,'m,'m,'m,,,
,willing,will,wil,,will,wil
,to,to,to,,,
,give,give,giv,,,giv
,to,to,to,,,
,you,you,you,,,
,the,the,the,,,
,type,type,typ,,,typ
,of,of,of,,,
,knowledge,knowledg,knowledg,,knowledg,knowledg
,to,to,to,,,
,make,make,mak,,,mak
,you,you,you,,,
,think,think,think,,,
,quick,quick,quick,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,can,can,can,,,
,do,do,do,,,
,this,thi,thi,,thi,thi
,rap,rap,rap,,,
,with,with,with,,,
,much,much,much,,,
,wit,wit,wit,,,
,helpin,helpin,helpin,,,
,my,my,my,,,
,people,peopl,peopl,,peopl,peopl
,see,see,see,,,
,the,the,the,,,
,power,power,pow,,,pow
,of,of,of,,,
,unity,uniti,un,,uniti,un
,so,so,so,,,
,get,get,get,,,
,the,the,the,,,
,message,messag,mess,,messag,mess
,then,then,then,,,
,teach,teach,teach,,,
,dignity,digniti,dign,,digniti,dign
,to,to,to,,,
,all,all,al,,,al
,of,of,of,,,
,my,my,my,,,
,young,young,young,,,
,ones,one,on,,one,on
,becomin,becomin,becomin,,,
,the,the,the,,,
,strong,strong,strong,,,
,ones,one,on,,one,on
,they,they,they,,,
,learn,learn,learn,,,
,in,in,in,,,
,the,the,the,,,
,long,long,long,,,
,run,run,run,,,
,that,that,that,,,
,they,they,they,,,
,have,have,hav,,,hav
,to,to,to,,,
,love,love,lov,,,lov
,one,one,on,,,on
,another,anoth,anoth,,anoth,anoth
,brother,brother,broth,,,broth
,or,or,or,,,
,sister,sister,sist,,,sist
,here,here,her,,,her
,'s,'s,'s,,,
,another,anoth,anoth,,anoth,anoth
,point,point,point,,,
,cause,caus,caus,,caus,caus
,you,you,you,,,
,missed,miss,miss,,miss,miss
,the,the,the,,,
,whole,whole,whol,,,whol
,idea,idea,ide,,,ide
,when,when,when,,,
,i,i,i,,,
,ran,ran,ran,,,
,down,down,down,,,
,a,a,a,,,
,funky,funki,funky,,funki,
,rhyme,rhyme,rhym,,,rhym
,so,so,so,,,
,once,onc,ont,,onc,ont
,again,again,again,,,
,as,as,as,,,
,i,i,i,,,
,get,get,get,,,
,mines,mine,min,,mine,min
,reachin,reachin,reachin,,,
,teachin,teachin,teachin,,,
,speakin,speakin,speakin,,,
,seekin,seekin,seekin,,,
,yo,yo,yo,,,
,cause,caus,caus,,caus,caus
,you,you,you,,,
,'re,'re,'re,,,
,sleepin,sleepin,sleepin,,,
,i,i,i,,,
,caught,caught,caught,,,
,you,you,you,,,
,sleepin,sleepin,sleepin,,,
,yo,yo,yo,,,
,kool,kool,kool,,,
,keith,keith,kei,,,kei
,you,you,you,,,
,know,know,know,,,
,what,what,what,,,
,what,what,what,,,
,ced,ced,ced,,,
,gee,gee,gee,,,
,tell,tell,tel,,,tel
,me,me,me,,,
,about,about,about,,,
,it,it,it,,,
,them,them,them,,,
,fuckers,fucker,fuck,,fucker,fuck
,thought,thought,thought,,,
,they,they,they,,,
,had,had,had,,,
,us,us,us,,,
,man,man,man,,,
,let,let,let,,,
,'s,'s,'s,,,
,play,play,play,,,
,somethin,somethin,somethin,,,
,fresh,fresh,fresh,,,
,aight,aight,aight,,,
,for,for,for,,,
,the,the,the,,,
,ducks,duck,duck,,duck,duck
,bet,bet,bet,,,
,who,who,who,,,
,'s,'s,'s,,,
,the,the,the,,,
,-,-,-,,,
,impeccable,impecc,impecc,,impecc,impecc
,sounds,sound,sound,,sound,sound
,to,to,to,,,
,your,your,yo,,,yo
,ears,ear,ear,,ear,ear
,-,-,-,,,
,you,you,you,,,
,hear,hear,hear,,,
,verbs,verb,verb,,verb,verb
,and,and,and,,,
,nouns,noun,noun,,noun,noun
,that,that,that,,,
,'s,'s,'s,,,
,dominant,domin,domin,,domin,domin
,destroying,destroy,destroy,,destroy,destroy
,the,the,the,,,
,human,human,hum,,,hum
,brain,brain,brain,,,
,into,into,into,,,
,pieces,piec,piec,,piec,piec
,that,that,that,,,
,'s,'s,'s,,,
,by,by,by,,,
,thoughts,thought,thought,,thought,thought
,with,with,with,,,
,backing,back,back,,back,back
,thus,thu,thu,,thu,thu
,cause,caus,caus,,caus,caus
,we're,we'r,we'r,,we'r,we'r
,ultra,ultra,ultr,,,ultr
,of,of,of,,,
,a,a,a,,,
,mystical,mystic,myst,,mystic,myst
,style,style,styl,,,styl
,combined,combin,combin,,combin,combin
,with,with,with,,,
,common,common,common,,,
,data,data,dat,,,dat
,if,if,if,,,
,a,a,a,,,
,sucker,sucker,suck,,,suck
,ca,ca,ca,,,
,n't,n't,n't,,,
,catch,catch,catch,,,
,it,it,it,,,
,to,to,to,,,
,me,me,me,,,
,it,it,it,,,
,does,doe,doe,,doe,doe
,n't,n't,n't,,,
,matter,matter,mat,,,mat
,a,a,a,,,
,fact,fact,fact,,,
,equivalent,equival,equ,,equival,equ
,to,to,to,,,
,a,a,a,,,
,stupid,stupid,stupid,,,
,mc,mc,mc,,,
,i,i,i,,,
,'m,'m,'m,,,
,greater,greater,gre,,,gre
,than,than,than,,,
,the,the,the,,,
,rest,rest,rest,,,
,of,of,of,,,
,them,them,them,,,
,i'ma,i'ma,i'ma,,,
,smack,smack,smack,,,
,every,everi,every,,everi,
,deaf,deaf,deaf,,,
,and,and,and,,,
,beat,beat,beat,,,
,the,the,the,,,
,best,best,best,,,
,of,of,of,,,
,them,them,them,,,
,'til,'til,'til,,,
,they,they,they,,,
,die,die,die,,,
,and,and,and,,,
,i,i,i,,,
,'m,'m,'m,,,
,tellin,tellin,tellin,,,
,no,no,no,,,
,lie,lie,lie,,,
,fly,fli,fly,,fli,
,native,nativ,nat,,nativ,nat
,warrior,warrior,warry,,,warry
,from,from,from,,,
,the,the,the,,,
,bronx,bronx,bronx,,,
,cooley,cooley,cooley,,,
,high,high,high,,,
,as,as,as,,,
,my,my,my,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,get,get,get,,,
,tougher,tougher,tough,,,tough
,mc,mc,mc,,,
,'s,'s,'s,,,
,all,all,al,,,al
,suffer,suffer,suff,,,suff
,from,from,from,,,
,the,the,the,,,
,consequence,consequ,consequ,,consequ,consequ
,in,in,in,,,
,awe,awe,aw,,,aw
,and,and,and,,,
,elegance,eleg,eleg,,eleg,eleg
,your,your,yo,,,yo
,girl,girl,girl,,,
,'s,'s,'s,,,
,on,on,on,,,
,my,my,my,,,
,jock,jock,jock,,,
,and,and,and,,,
,it,it,it,,,
,do,do,do,,,
,n't,n't,n't,,,
,make,make,mak,,,mak
,sense,sens,sens,,sens,sens
,at,at,at,,,
,all,all,al,,,al
,because,becaus,becaus,,becaus,becaus
,we,we,we,,,
,'re,'re,'re,,,
,having,have,hav,,have,hav
,a,a,a,,,
,ball,ball,bal,,,bal
,takin,takin,takin,,,
,out,out,out,,,
,all,all,al,,,al
,suckers,sucker,suck,,sucker,suck
,to,to,to,,,
,soften,soften,soft,,,soft
,up,up,up,,,
,the,the,the,,,
,troops,troop,troop,,troop,troop
,cause,caus,caus,,caus,caus
,you,you,you,,,
,got,got,got,,,
,too,too,too,,,
,many,mani,many,,mani,
,divide,divid,divid,,divid,divid
,your,your,yo,,,yo
,big,big,big,,,
,group,group,group,,,
,and,and,and,,,
,get,get,get,,,
,paid,paid,paid,,,
,and,and,and,,,
,try,tri,try,,tri,
,to,to,to,,,
,be,be,be,,,
,like,like,lik,,,lik
,me,me,me,,,
,not,not,not,,,
,another,anoth,anoth,,anoth,anoth
,sucker,sucker,suck,,,suck
,duck,duck,duck,,,
,punk,punk,punk,,,
,toy,toy,toy,,,
,mc,mc,mc,,,
,cause,caus,caus,,caus,caus
,we,we,we,,,
,'re,'re,'re,,,
,-,-,-,,,
,ultra,ultra,ultr,,,ultr
,ultramagnetic,ultramagnet,ultramagnet,,ultramagnet,ultramagnet
,here,here,her,,,her
,to,to,to,,,
,emphasize,emphas,emphas,,emphas,emphas
,that,that,that,,,
,we,we,we,,,
,are,are,ar,,,ar
,wizards,wizard,wizard,,wizard,wizard
,sent,sent,sent,,,
,to,to,to,,,
,reply,repli,reply,,repli,
,to,to,to,,,
,the,the,the,,,
,fundamental,fundament,funda,,fundament,funda
,the,the,the,,,
,skills,skill,skil,,skill,skil
,of,of,of,,,
,fascination,fascin,fascin,,fascin,fascin
,to,to,to,,,
,evolve,evolv,evolv,,evolv,evolv
,questing,quest,quest,,quest,quest
,alluding,allud,allud,,allud,allud
,transmissions,transmiss,transmit,,transmiss,transmit
,received,receiv,receiv,,receiv,receiv
,from,from,from,,,
,lower,lower,low,,,low
,levels,level,level,,level,level
,becoming,becom,becom,,becom,becom
,music,music,mus,,,mus
,we,we,we,,,
,represent,repres,repres,,repres,repres
,our,our,our,,,
,past,past,past,,,
,tense,tens,tens,,tens,tens
,of,of,of,,,
,rhymes,rhyme,rhym,,rhyme,rhym
,of,of,of,,,
,course,cours,cours,,cours,cours
,which,which,which,,,
,make,make,mak,,,mak
,sense,sens,sens,,sens,sens
,but,but,but,,,
,you,you,you,,,
,claim,claim,claim,,,
,to,to,to,,,
,me,me,me,,,
,you,you,you,,,
,ca,ca,ca,,,
,n't,n't,n't,,,
,hear,hear,hear,,,
,it,it,it,,,
,because,becaus,becaus,,becaus,becaus
,your,your,yo,,,yo
,brain,brain,brain,,,
,is,is,is,,,
,dumb,dumb,dumb,,,
,and,and,and,,,
,you,you,you,,,
,'re,'re,'re,,,
,illiterate,illiter,illit,,illiter,illit
,to,to,to,,,
,this,thi,thi,,thi,thi
,article,articl,artic,,articl,artic
,combined,combin,combin,,combin,combin
,with,with,with,,,
,rhythm,rhythm,rhythm,,,
,made,made,mad,,,mad
,logical,logic,log,,logic,log
,expanding,expand,expand,,expand,expand
,your,your,yo,,,yo
,thoughts,thought,thought,,thought,thought
,to,to,to,,,
,read,read,read,,,
,this,thi,thi,,thi,thi
,manual,manual,man,,,man
,study,studi,study,,studi,
,causing,caus,caus,,caus,caus
,competition,competit,competit,,competit,competit
,to,to,to,,,
,follow,follow,follow,,,
,us,us,us,,,
,this,thi,thi,,thi,thi
,massive,massiv,mass,,massiv,mass
,creation,creation,cre,,,cre
,of,of,of,,,
,cause,caus,caus,,caus,caus
,we're,we'r,we'r,,we'r,we'r
,ultra,ultra,ultr,,,ultr
,m-m-m-mc's,m-m-m-mc',m-m-m-mc's,,m-m-m-mc',
,mc's,mc',mc's,,mc',
,well,well,wel,,,wel
,i,i,i,,,
,'m,'m,'m,,,
,amazing,amaz,amaz,,amaz,amaz
,more,more,mor,,,mor
,or,or,or,,,
,less,less,less,,,
,fantastic,fantast,fantast,,fantast,fantast
,i,i,i,,,
,'m,'m,'m,,,
,like,like,lik,,,lik
,steel,steel,steel,,,
,the,the,the,,,
,others,other,oth,,other,oth
,are,are,ar,,,ar
,plastic,plastic,plast,,,plast
,that,that,that,,,
,try,tri,try,,tri,
,to,to,to,,,
,deny,deni,deny,,deni,
,my,my,my,,,
,eminent,emin,emin,,emin,emin
,thoughts,thought,thought,,thought,thought
,emphasized,emphas,emphas,,emphas,emphas
,above,abov,abov,,abov,abov
,the,the,the,,,
,unusual,unusu,unus,,unusu,unus
,pattern,pattern,pattern,,,
,rearranged,rearrang,rearrang,,rearrang,rearrang
,in,in,in,,,
,a,a,a,,,
,rhyme,rhyme,rhym,,,rhym
,but,but,but,,,
,sometimes,sometim,sometim,,sometim,sometim
,i,i,i,,,
,do,do,do,,,
,n't,n't,n't,,,
,and,and,and,,,
,i,i,i,,,
,wo,wo,wo,,,
,n't,n't,n't,,,
,but,but,but,,,
,keeping,keep,keep,,keep,keep
,up,up,up,,,
,the,the,the,,,
,pace,pace,pac,,,pac
,as,as,as,,,
,the,the,the,,,
,bass,bass,bass,,,
,kicks,kick,kick,,kick,kick
,at,at,at,,,
,a,a,a,,,
,positive,posit,posit,,posit,posit
,height,height,height,,,
,excelling,excel,excel,,excel,excel
,to,to,to,,,
,a,a,a,,,
,higher,higher,high,,,high
,degree,degre,degr,,degre,degr
,of,of,of,,,
,mathematical,mathemat,mathem,,mathemat,mathem
,irrelevant,irrelev,irrelev,,irrelev,irrelev
,terms,term,term,,term,term
,germs,germ,germ,,germ,germ
,just,just,just,,,
,stop,stop,stop,,,
,release,releas,releas,,releas,releas
,the,the,the,,,
,mic,mic,mic,,,
,put,put,put,,,
,it,it,it,,,
,on,on,on,,,
,the,the,the,,,
,stand,stand,stand,,,
,step,step,step,,,
,back,back,back,,,
,while,while,whil,,,whil
,i,i,i,,,
,overreact,overreact,overreact,,,
,and,and,and,,,
,have,have,hav,,,hav
,a,a,a,,,
,flashback,flashback,flashback,,,
,breakin,breakin,breakin,,,
,down,down,down,,,
,the,the,the,,,
,frame,frame,fram,,,fram
,and,and,and,,,
,take,take,tak,,,tak
,part,part,part,,,
,that,that,that,,,
,you,you,you,,,
,do,do,do,,,
,n't,n't,n't,,,
,use,use,us,,,us
,-,-,-,,,
,then,then,then,,,
,abuse,abus,abus,,abus,abus
,it,it,it,,,
,throw,throw,throw,,,
,it,it,it,,,
,up,up,up,,,
,and,and,and,,,
,down,down,down,,,
,then,then,then,,,
,confuse,confus,confus,,confus,confus
,it,it,it,,,
,leave,leav,leav,,leav,leav
,you,you,you,,,
,out,out,out,,,
,of,of,of,,,
,control,control,control,,,
,your,your,yo,,,yo
,memories,memori,mem,,memori,mem
,of,of,of,,,
,the,the,the,,,
,wizard,wizard,wizard,,,
,kool,kool,kool,,,
,keith,keith,kei,,,kei
,advancing,advanc,adv,,advanc,adv
,energy,energi,energy,,energi,
,cause,caus,caus,,caus,caus
,we're,we'r,we'r,,we'r,we'r
,ultra,ultra,ultr,,,ultr
,mc's,mc',mc's,,mc',
,i,i,i,,,
,'m,'m,'m,,,
,quite,quit,quit,,quit,quit
,intelligent,intellig,intellig,,intellig,intellig
,smart,smart,smart,,,
,and,and,and,,,
,feasible,feasibl,feas,,feasibl,feas
,i,i,i,,,
,'m,'m,'m,,,
,the,the,the,,,
,professor,professor,profess,,,profess
,with,with,with,,,
,the,the,the,,,
,high,high,high,,,
,iq,iq,iq,,,
,i,i,i,,,
,'ve,'ve,'ve,,,
,earned,earn,earn,,earn,earn
,a,a,a,,,
,college,colleg,colleg,,colleg,colleg
,degree,degre,degr,,degre,degr
,of,of,of,,,
,studies,studi,study,,studi,study
,three,three,three,,,
,thousand,thousand,thousand,,,
,credits,credit,credit,,credit,credit
,earned,earn,earn,,earn,earn
,enter,enter,ent,,,ent
,data,data,dat,,,dat
,release,releas,releas,,releas,releas
,obtained,obtain,obtain,,obtain,obtain
,TRUE,TRUE,tru,,,tru
,knowledge,knowledg,knowledg,,knowledg,knowledg
,effective,effect,effect,,effect,effect
,when,when,when,,,
,brought,brought,brought,,,
,in,in,in,,,
,place,place,plac,,,plac
,or,or,or,,,
,continous,contin,contin,,contin,contin
,above,abov,abov,,abov,abov
,the,the,the,,,
,levels,level,level,,level,level
,that,that,that,,,
,for,for,for,,,
,the,the,the,,,
,human,human,hum,,,hum
,brain,brain,brain,,,
,i,i,i,,,
,'ve,'ve,'ve,,,
,drained,drain,drain,,drain,drain
,a,a,a,,,
,militant,milit,milit,,milit,milit
,frame,frame,fram,,,fram
,you,you,you,,,
,'re,'re,'re,,,
,a,a,a,,,
,mechanism,mechan,mech,,mechan,mech
,for,for,for,,,
,accumulating,accumul,accum,,accumul,accum
,thoughts,thought,thought,,thought,thought
,while,while,whil,,,whil
,pertaining,pertain,pertain,,pertain,pertain
,to,to,to,,,
,make,make,mak,,,mak
,my,my,my,,,
,experiments,experi,expery,,experi,expery
,i,i,i,,,
,'m,'m,'m,,,
,analyzing,analyz,analys,,analyz,analys
,suckers,sucker,suck,,sucker,suck
,who,who,who,,,
,are,are,ar,,,ar
,dumb,dumb,dumb,,,
,i,i,i,,,
,'m,'m,'m,,,
,enriched,enrich,enrich,,enrich,enrich
,with,with,with,,,
,vitamins,vitamin,vitamin,,vitamin,vitamin
,son,son,son,,,
,and,and,and,,,
,if,if,if,,,
,you,you,you,,,
,mess,mess,mess,,,
,with,with,with,,,
,me,me,me,,,
,i,i,i,,,
,'ll,'ll,'ll,,,
,sure,sure,sur,,,sur
,you,you,you,,,
,agree,agre,agr,,agre,agr
,that,that,that,,,
,you,you,you,,,
,will,will,wil,,,wil
,vastly,vastli,vast,,vastli,vast
,see,see,see,,,
,that,that,that,,,
,my,my,my,,,
,velocity,veloc,veloc,,veloc,veloc
,is,is,is,,,
,like,like,lik,,,lik
,a,a,a,,,
,gun,gun,gun,,,
,releasing,releas,releas,,releas,releas
,a,a,a,,,
,bullet,bullet,bullet,,,
,cause,caus,caus,,caus,caus
,we're,we'r,we'r,,we'r,we'r
,ultra,ultra,ultr,,,ultr
,mc's,mc',mc's,,mc',
,get,get,get,,,
,funky,funki,funky,,funki,
,get,get,get,,,
,funky,funki,funky,,funki,
,ultra,ultra,ultr,,,ultr
,yo,yo,yo,,,
,kool,kool,kool,,,
,keith,keith,kei,,,kei
,they,they,they,,,
,really,realli,real,,realli,real
,thought,thought,thought,,,
,they,they,they,,,
,had,had,had,,,
,us,us,us,,,
,man,man,man,,,
,do,do,do,,,
,you,you,you,,,
,believe,believ,believ,,believ,believ
,that,that,that,,,
,man,man,man,,,
,word,word,word,,,
,i,i,i,,,
,'m,'m,'m,,,
,tellin,tellin,tellin,,,
,ya,ya,ya,,,
,man,man,man,,,
,schemin,schemin,schemin,,,
,on,on,on,,,
,ya,ya,ya,,,
,boy,boy,boy,,,
,y'know,y'know,y'know,,,
,and,and,and,,,
,i'ma,i'ma,i'ma,,,
,watchin,watchin,watchin,,,
,you,you,you,,,
,all,all,al,,,al
,the,the,the,,,
,time,time,tim,,,tim
,always,alway,alway,,alway,alway
,got,got,got,,,
,your,your,yo,,,yo
,back,back,back,,,
,ultra,ultra,ultr,,,ultr
,always,alway,alway,,alway,alway
,fresh,fresh,fresh,,,
,never,never,nev,,,nev
,the,the,the,,,
,less,less,less,,,
,on,on,on,,,
,top,top,top,,,
,of,of,of,,,
,the,the,the,,,
,rest,rest,rest,,,
,believe,believ,believ,,believ,believ
,that,that,that,,,
,suckers,sucker,suck,,sucker,suck
,sneak,sneak,sneak,,,
,up,up,up,,,
,on,on,on,,,
,ya,ya,ya,,,
,boy,boy,boy,,,
,watch,watch,watch,,,
,your,your,yo,,,yo
,headpiece,headpiec,headpiec,,headpiec,headpiec
,word,word,word,,,
,talkin,talkin,talkin,,,
,'bout,'bout,'bout,,,
,an,an,an,,,
,uzi,uzi,uz,,,uz
,hahaha,hahaha,hahah,,,hahah
,ultra,ultra,ultr,,,ultr
,mc's,mc',mc's,,mc',
,yo,yo,yo,,,
,i,i,i,,,
,got,got,got,,,
,ta,ta,ta,,,
,correct,correct,correct,,,
,myself,myself,myself,,,
,i,i,i,,,
,said,said,said,,,
,eighty-five,eighty-f,eighty-five,,eighty-f,
,but,but,but,,,
,lookin,lookin,lookin,,,
,at,at,at,,,
,the,the,the,,,
,master,master,mast,,,mast
,tape,tape,tap,,,tap
,in,in,in,,,
,front,front,front,,,
,of,of,of,,,
,me,me,me,,,
,that,that,that,,,
,joint,joint,joint,,,
,was,wa,was,,wa,
,eighty-four,eighty-four,eighty-four,,,
,but,but,but,,,
,uhh,uhh,uhh,,,
,check,check,check,,,
,dis,di,dis,,di,
,we,we,we,,,
,gon,gon,gon,,,
,',',',,,
,run,run,run,,,
,through,through,through,,,
,a,a,a,,,
,bunch,bunch,bunch,,,
,of,of,of,,,
,old,old,old,,,
,joints,joint,joint,,joint,joint
,and,and,and,,,
,then,then,then,,,
,we,we,we,,,
,gon,gon,gon,,,
,',',',,,
,sum,sum,sum,,,
,it,it,it,,,
,up,up,up,,,
,with,with,with,,,
,a,a,a,,,
,brand,brand,brand,,,
,new,new,new,,,
,joint,joint,joint,,,
,at,at,at,,,
,the,the,the,,,
,end,end,end,,,
,to,to,to,,,
,bring,bring,bring,,,
,this,thi,thi,,thi,thi
,whole,whole,whol,,,whol
,thing,thing,thing,,,
,to,to,to,,,
,an,an,an,,,
,end,end,end,,,
,y'knahmsayin,y'knahmsayin,y'knahmsayin,,,
,so,so,so,,,
,check,check,check,,,
,it,it,it,,,
,yo,yo,yo,,,
,yo,yo,yo,,,
,yo,yo,yo,,,
,kool,kool,kool,,,
,keith,keith,kei,,,kei
,yo,yo,yo,,,
,yo,yo,yo,,,
,can,can,can,,,
,i,i,i,,,
,borrow,borrow,borrow,,,
,a,a,a,,,
,quarter,quarter,quart,,,quart
,c'mon,c'mon,c'mon,,,
,yo,yo,yo,,,
,ced,ced,ced,,,
,what,what,what,,,
,a,a,a,,,
,stupid,stupid,stupid,,,
,motherfucker,motherfuck,motherfuck,,motherfuck,motherfuck
,he,he,he,,,
,'s,'s,'s,,,
,a,a,a,,,
,asshole,asshol,asshol,,asshol,asshol
,get,get,get,,,
,a,a,a,,,
,job,job,job,,,
,motherfucker,motherfuck,motherfuck,,motherfuck,motherfuck
,not,not,not,,,
,some,some,som,,,som
,bitches,bitch,bitch,,bitch,bitch
,like,like,lik,,,lik
,me,me,me,,,
,to,to,to,,,
,pimp,pimp,pimp,,,
,yo,yo,yo,,,
,keith,keith,kei,,,kei
,tell,tell,tel,,,tel
,'em,'em,'em,,,
,about,about,about,,,
,it,it,it,,,
,everyday,everyday,everyday,,,
,on,on,on,,,
,the,the,the,,,
,block,block,block,,,
,you,you,you,,,
,sit,sit,sit,,,
,and,and,and,,,
,wait,wait,wait,,,
,you,you,you,,,
,need,need,nee,,,nee
,a,a,a,,,
,job,job,job,,,
,eatin,eatin,eatin,,,
,corn,corn,corn,,,
,chips,chip,chip,,chip,chip
,and,and,and,,,
,lookin,lookin,lookin,,,
,nosy,nosi,nosy,,nosi,
,as,as,as,,,
,hell,hell,hel,,,hel
,seekin,seekin,seekin,,,
,all,all,al,,,al
,of,of,of,,,
,the,the,the,,,
,business,busi,busy,,busi,busy
,open,open,op,,,op
,mouths,mouth,mouth,,mouth,mouth
,can,can,can,,,
,tell,tell,tel,,,tel
,who,who,who,,,
,worked,work,work,,work,work
,9,9,9,,,
,today,today,today,,,
,who,who,who,,,
,got,got,got,,,
,a,a,a,,,
,5,5,5,,,
,today,today,today,,,
,who,who,who,,,
,sold,sold,sold,,,
,a,a,a,,,
,bundle,bundl,bundl,,bundl,bundl
,of,of,of,,,
,dope,dope,dop,,,dop
,who,who,who,,,
,else,els,els,,els,els
,survived,surviv,surv,,surviv,surv
,today,today,today,,,
,now,now,now,,,
,think,think,think,,,
,internal,intern,intern,,intern,intern
,dummy,dummi,dummy,,dummi,
,you,you,you,,,
,walk,walk,walk,,,
,around,around,around,,,
,like,like,lik,,,lik
,a,a,a,,,
,fool,fool,fool,,,
,with,with,with,,,
,your,your,yo,,,yo
,feet,feet,feet,,,
,on,on,on,,,
,the,the,the,,,
,ground,ground,ground,,,
,a,a,a,,,
,quarter,quarter,quart,,,quart
,beer,beer,beer,,,
,and,and,and,,,
,you,you,you,,,
,'re,'re,'re,,,
,cool,cool,cool,,,
,but,but,but,,,
,you,you,you,,,
,do,do,do,,,
,n't,n't,n't,,,
,watch,watch,watch,,,
,me,me,me,,,
,nobody,nobodi,nobody,,nobodi,
,watch,watch,watch,,,
,your,your,yo,,,yo
,back,back,back,,,
,i,i,i,,,
,keep,keep,keep,,,
,a,a,a,,,
,scope,scope,scop,,,scop
,on,on,on,,,
,my,my,my,,,
,prey,prey,prey,,,
,an,an,an,,,
,eye,eye,ey,,,ey
,behind,behind,behind,,,
,my,my,my,,,
,back,back,back,,,
,so,so,so,,,
,i,i,i,,,
,can,can,can,,,
,see,see,see,,,
,when,when,when,,,
,you,you,you,,,
,perpetrate,perpetr,perpet,,perpetr,perpet
,and,and,and,,,
,talk,talk,talk,,,
,when,when,when,,,
,i,i,i,,,
,leave,leav,leav,,leav,leav
,about,about,about,,,
,this,thi,thi,,thi,thi
,man,man,man,,,
,that,that,that,,,
,man,man,man,,,
,the,the,the,,,
,joker,joker,jok,,,jok
,or,or,or,,,
,batman,batman,batm,,,batm
,see,see,see,,,
,these,these,thes,,,thes
,girls,girl,girl,,girl,girl
,with,with,with,,,
,no,no,no,,,
,money,money,money,,,
,all,all,al,,,al
,bummy,bummi,bummy,,bummi,
,hangin,hangin,hangin,,,
,with,with,with,,,
,catman,catman,catm,,,catm
,cause,caus,caus,,caus,caus
,they,they,they,,,
,'re,'re,'re,,,
,silly,silli,sil,,silli,sil
,we,we,we,,,
,'re,'re,'re,,,
,not,not,not,,,
,impressed,impress,impress,,impress,impress
,with,with,with,,,
,gold,gold,gold,,,
,it,it,it,,,
,takes,take,tak,,take,tak
,a,a,a,,,
,brain,brain,brain,,,
,and,and,and,,,
,a,a,a,,,
,washcloth,washcloth,washclo,,,washclo
,the,the,the,,,
,school,school,school,,,
,even,even,ev,,,ev
,told,told,told,,,
,ya,ya,ya,,,
,mind,mind,mind,,,
,ya,ya,ya,,,
,business,busi,busy,,busi,busy
,and,and,and,,,
,pay,pay,pay,,,
,your,your,yo,,,yo
,bills,bill,bil,,bill,bil
,and,and,and,,,
,walk,walk,walk,,,
,you,you,you,,,
,'re,'re,'re,,,
,mad,mad,mad,,,
,at,at,at,,,
,neighbors,neighbor,neighb,,neighbor,neighb
,upstairs,upstair,upstair,,upstair,upstair
,because,becaus,becaus,,becaus,becaus
,they,they,they,,,
,wo,wo,wo,,,
,n't,n't,n't,,,
,even,even,ev,,,ev
,talk,talk,talk,,,
,they,they,they,,,
,have,have,hav,,,hav
